,Retail and Food Services Sales,Commercial_Credit_Index,Real personal consumption expenditures,Real Personal Income,Consumer_Credit_Index,Total Business Inventories,Real personal income ex transfer receipts,Avg_Hourly_Earnings_Employment,Real Manu. and Trade Industries Sales,Securities in Bank Credit at All Commercial Banks,CPI : All Items,Un lled Orders for Durable Goods,Real M2 Money Stock,Personal Cons. Expend.: Chain Index,PPI_Index,New Orders for Durable Goods,IP Index,Stock_Market_Performance_Index,Civilian Employment,IP_Prod_Equipment_Index,Civilian Labor Force,IP_Materials_Index,IP: Fuels,IP_Final_Products_Index,Tertiary_Sector_Index,Public_Sector_Employment,Monetary_Aggregates_Index,IP: Consumer_Goods_Index,Consumer_Spending_Index,"Crude Oil, spliced WTI and Cushing",Banking_Reserves_Index,Average Duration of Unemployment (Weeks),Help-Wanted Index for United States,Avg_weekly_hours_Employment,Canada / U.S. Foreign Exchange Rate,Nonrevolving consumer credit to Personal Income,Spread_Index,Initial Claims,Ratio of Help Wanted/No. Unemployed,Civilian Unemployment Rate,New Private Housing Permits (SAAR),Primary_Sector_Employment,Stock_Market_Valuation_Index,Credit_Market_Index,Housing Starts: Total New Privately Owned,Capacity Utilization: Manufacturing,Short_Term_Rate_Index,Long_Term_Rate_Index,U.S. / U.K. Foreign Exchange Rate,Secondary_Sector_Employment,Switzerland / U.S. Foreign Exchange Rate,Japan / U.S. Foreign Exchange Rate,Total Business: Inventories to Sales Ratio,PCE
2014-07-01,1.234618615039164,1.2122468517174034,1.2522076199933698,1.2174960116471514,1.4589888196304102,1.3304519058557045,1.208391891360903,1.1937266061520808,1.2608528331155766,1.1381454201159729,1.2456155338675008,1.9477547548976852,1.2005769051222013,1.2209146687227013,1.3824381416025109,1.3400338348077807,1.3478323989359622,1.0668652046629057,1.0865287824247882,1.2734655892593976,1.093398427213875,1.2680669628711616,1.3801808222774667,1.1554135735444118,4.944106166705598,0.9777160561252094,0.6600111630852857,0.889525904462313,2.467676302389606,2.0672836342000407,2.2308310144107883,1.966511368687808,0.4282918479542535,1.602773157039573,-0.5739806973687132,1.2383039859006555,0.275189984226324,-0.3421647608898744,-0.3381612869950823,-0.0016391886179835,-0.7778996342390533,1.216659468913884,-0.3913947876933044,-0.2945958768506278,-1.0680639036119477,-0.6590428413991775,-1.4661184209187268,-1.3235372837428774,-0.4827395965669321,-4.024053453098383,-0.925857500013858,-0.8306763181173725,-1.2054036986610752,1.287460636337875
2014-10-01,1.246728038626252,1.251989514439965,1.2884660422881375,1.2667650693811696,1.4986851632758984,1.3424249082801696,1.2563656631296587,1.197695812259785,1.294086857073513,1.179541134676494,1.2388578513312185,1.9332014448973625,1.2551954616097707,1.2186117555643532,1.2756767084587648,1.2072218945661306,1.3650199552468276,1.1086753573616068,1.116264000544967,1.2936536587151153,1.1044570502041824,1.2652886441642446,1.4064377522724585,1.192600457387357,5.03865870519332,0.988199708983978,0.6896316731392121,0.9455419757763,2.398776254172524,0.915876109524874,2.070003006398704,2.0750576832469525,0.5471157231709837,1.678410183263621,-0.3125430688171766,1.2842129151666934,0.0428544371094288,-0.4021944872999803,-0.1666440433324369,-0.1835891252141793,-0.790919601337453,1.1475810111228817,-0.3645324273029329,-0.4143903068189553,-0.8085936856890523,-0.5523790095044506,-1.3656258298661448,-1.2833372814156134,-0.6073212331878067,-3.8930975615372607,-0.9047829324492068,-0.7204934881047825,-1.0588763498074016,1.3148579694938411
2015-01-01,1.2503875459414593,1.314773366782528,1.305779504434424,1.2649490866073931,1.5186044322063734,1.3580543580612825,1.2913578966013215,1.2218571700602907,1.3048105730441852,1.231052917269129,1.2356197380585183,1.9082747011580392,1.3099414059344408,1.2143312208583232,1.1229900075171764,1.2547120195511463,1.3084782364721108,1.1350172520221309,1.1287573364049288,1.2623159247551374,1.1081144114559134,1.2082017213855336,1.3598812174974615,1.170561880548933,5.124944292489422,0.9914323623927838,0.7171164867779057,0.988935270487732,2.352033021996035,0.5265292844062371,2.123411926391692,1.7765553182093068,0.5911245658438466,1.2292746297926136,0.3504983120013946,1.4218969643489636,0.0939979095897712,-0.4050530457004615,-0.0975159506985413,-0.3048890829449757,-0.790919601337453,0.8908448289507873,-0.3396266287896217,-0.4770200234443111,-1.1611001680885369,-0.6467055312530178,-1.38834394346685,-1.343339320088594,-0.7343757894208718,-3.820525881025516,-0.9121120865530318,-0.7244184923094779,-0.8088534441454464,1.320563600332581
2015-04-01,1.281138616832515,1.3596543795387963,1.325781897188098,1.3201502277070984,1.5380884888154371,1.3947038813900865,1.3097100669528106,1.240937456872799,1.3084285886905784,1.265530409697071,1.2548819160577114,1.8786959345453496,1.3204544307297246,1.2298530259214102,1.1441014283205957,1.2478402826855652,1.258987894962538,1.1392275451700529,1.1530587524554423,1.2356479030530658,1.1205768226545232,1.1719432791330822,1.2590173346074105,1.1182734497413689,5.219518883678571,1.0001796211186995,0.7340657311534811,0.9540852416811704,2.386053500737421,0.9338668520979236,2.0207287661347104,1.4916212424915545,0.6120287661134566,1.2650814874888867,0.2923419883056278,1.4159334387720657,0.2672004976345999,-0.4636534929103267,-0.0250285890214204,-0.3655390618103745,0.0085063785042877,0.6213984892512071,-0.3188128669573221,-0.2576656474203842,-0.541980757001082,-0.6641534423658745,-1.3947416864327702,-1.308430289509411,-0.6449857935590946,-3.661010023813708,-0.947368898240905,-0.705780302248957,-0.7783767897199332,1.3465112577335665
2015-07-01,1.2915476896236249,1.403967333690375,1.34513409688297,1.3448762951471551,1.5800434836007329,1.4041436909081613,1.3336263436445792,1.237344483486413,1.350817305537985,1.2620096637544196,1.2522981451707675,1.8270703426075463,1.3691027191590124,1.2275769311790723,1.022632249698178,1.111947346630638,1.2606592889979964,0.9812746690211502,1.1536638036625189,1.2211300670252498,1.114940796354779,1.1640536702820343,1.4749868832010062,1.1278717725977767,5.262495452978466,1.01192923632362,0.7579779766003869,1.0034396418578773,2.3322005108627915,0.4470984587063582,2.099024368053331,1.1252774308544442,0.7440552941320456,1.201393353937936,0.8619895122290249,1.5192163072914795,0.2703090881333889,-0.4879512393144172,0.1457951006704012,-0.5474889984065697,-0.6034320751204976,0.3824588501680785,-0.2877637561694564,-0.2088362321497673,-0.5644329709266365,-0.6253847428450867,-1.3780735140682825,-1.3134664701336434,-0.6862239510764734,-3.5786021583729437,-0.9214936589826566,-0.7435956309843352,-0.5982405731582685,1.368232420318308
2015-10-01,1.308785990650418,1.4508451985709572,1.3644217317654654,1.3566767127744717,1.3208862018909555,1.391515038864396,1.3403691391784398,1.2673182432547072,1.3269861999728854,1.3057181942281662,1.2560542744044465,1.8121705561702408,1.415846256119285,1.2274620852563929,0.9089964125185144,1.1079685656345468,1.1885172527083625,1.0964808764197629,1.1911468934523184,1.157481871301309,1.151404331472588,1.11653391760844,1.4133150457745816,1.0469842170576644,5.331094340403021,1.023040727802663,0.7847264232429292,0.9326653413038404,2.290403047734636,0.1656960890260182,1.8957281889015396,1.4237797958920897,0.9404447545596968,1.166818795561753,1.0759688660133686,1.2966934996722146,0.5715643689220515,-0.4793755641129735,0.279426601289191,-0.5474889984065697,-0.4289645160019417,0.1652815091265289,-0.1970388895860119,-0.1825508132966419,-0.810781496444756,-0.7326275100055714,-1.2945263688522586,-1.1917509068233976,-0.7595611979558454,-3.4973124363186106,-0.8919065552349638,-0.7299366697678688,-0.3138399838935609,1.3767613466727329
2016-01-01,1.3021844576864985,1.517009745456129,1.3807939913362934,1.3721484088661164,1.3240574021488474,1.3859992478811605,1.356944608907253,1.291596742399237,1.3595659822830015,1.3282312820035609,1.2588062831034912,1.798166206627202,1.486515061092904,1.2317958781815108,0.8969938073893842,1.104428300370197,1.1607998827255912,1.0813260201518704,1.2255662665873703,1.139994217015862,1.1878393797014188,1.1070635611414208,1.7222479280602032,1.0289952159273528,5.416995731366975,1.040616184563804,0.8239109471339745,0.9521545969940628,2.2556119211527634,0.1779162160567688,1.945667566365172,1.4780529531716615,1.0966761460483605,0.9994601634651636,0.7654069433951031,1.4238430018444057,0.4127163686391188,-0.5236832193204326,0.3701712170384452,-0.5474889984065697,-0.6711359040321759,-0.2095331396873926,-0.1458690374645789,-0.2703820992071391,-0.907614103934788,-0.7595979080759034,-1.3100624493665638,-1.286542276718864,-0.8814023557969,-3.502740206254524,-0.924167592128228,-0.8179960468169231,-0.301946335690737,1.396804745034559
2016-04-01,1.353276657567644,1.5555012127894057,1.4110705539434814,1.3673408896546264,1.335368250766868,1.408344338747289,1.3544287574913831,1.3270767282781026,1.3642549686873504,1.3756762982289856,1.2859303424412891,1.789127321342609,1.522208767845026,1.2534944093219778,0.9984663202841536,0.9921869564546532,1.1872044127436965,1.1463505386069772,1.2304986567583254,1.15320937695022,1.1820223823501803,1.104694888466815,1.7552575382326925,1.0647634392951657,5.482338888559443,1.034639017801671,0.8734443914771056,1.0216415424520753,2.297792159666831,0.5584373938754192,1.888388278009467,1.4373480852119829,0.8837833696183857,1.1962856220510214,0.5832968237910441,1.5180722377804303,0.443919607490023,-0.5122489857185076,0.2861122182779688,-0.608138977271968,-0.4367764962609815,-0.4426480398940181,-0.0926282959884234,-0.4134042961227236,-0.610237349301368,-0.7865084162911552,-1.2286931107402328,-1.2891786105235683,-0.9177100947904272,-3.4594486396316926,-0.9271974090932964,-0.8894529939257666,-0.534414499380673,1.4266797681913952
2016-07-01,1.3675013006325043,1.5885456279546706,1.4244820690570512,1.3956212954630678,1.3728203753613446,1.4134825836898712,1.384077927082587,1.341412416547501,1.3890867813800327,1.4380923797941507,1.299509851847693,1.7548185549503237,1.5597355348159545,1.2662699360181249,1.0095818596512798,1.0896821651450062,1.1803417300365624,1.2268660081421268,1.2449887185555186,1.1430404564041092,1.2052219080538054,1.1045435486901578,1.8716214329719496,1.0547365162568063,5.562270653641366,1.0673239878199845,0.908588747552226,1.013015664291935,2.30031248045622,0.4369150195140661,1.798917859240462,1.233823745413588,0.9530972968281448,1.2391582526031617,0.720317478568731,1.5616830427618336,0.4837593826909916,-0.5908593417317416,0.2753314126730503,-0.5474889984065697,-0.1893971213913874,-0.5168478666631747,-0.0394940746542408,-0.4754505417248861,-0.8995652360907549,-0.8188888646035724,-1.2100278519548344,-1.2669291418549216,-1.146046370165828,-3.4251390058757605,-0.8987980812491165,-0.9148294615724708,-0.5109856530820344,1.4516751532569423
2016-10-01,1.398028036586558,1.6091412010558397,1.4472877643714672,1.417221640190845,1.3623782676316023,1.4381448274816016,1.4050903357270903,1.3514021084578076,1.427379825973247,1.4477510652377177,1.3155430975169993,1.7709972831607252,1.5896360599350414,1.27844974366188,1.0727199108874397,1.1159675832384108,1.1915334498520378,1.2607144640095964,1.2586198187030373,1.1614940758321302,1.206989402141296,1.1055705200942438,1.83581955955036,1.0736136271935484,5.602441611594739,1.0603297582672873,0.935229902480934,0.9991055190363496,2.2943963257708804,0.6674001932329453,1.5778729238598106,1.2066871667738022,1.0059079080355804,1.2429396027772486,0.8519036641423215,1.566724944229536,0.6244414638612612,-0.5868573599710678,0.4385454659631755,-0.7294389350027649,-0.332616759473784,-0.4473562126250049,-0.0037614246009283,-0.3092901915876977,-0.6283597150611132,-0.7942142443112501,-1.2142587442678727,-1.0952170589227213,-1.280725020875113,-3.376827790309441,-0.8416072348773334,-0.7619307989375698,-0.626047344705052,1.4743980484278691
2017-01-01,1.4370999408135372,1.6027607975795732,1.4821217438734209,1.4554877175445746,1.3760259089207485,1.4539094973844626,1.4508106265845535,1.3652036156460408,1.442723366549726,1.4824364911000187,1.329401651831689,1.750624806665816,1.626913250735326,1.2912008214279491,1.099058751035625,1.1577819846799295,1.1933174200276486,1.394400547006601,1.290299877776815,1.1591811407692785,1.222729172816159,1.1290422079198716,1.8323676797894424,1.0412266477020895,5.643871559094339,1.0606213410111265,0.973445649344192,0.9322599808215138,2.3247814929789365,0.5777859283407744,1.827104086913442,1.043867694935087,0.92174099642373,1.026178407482672,0.8648910808414398,1.5433973083854813,0.2064399228367875,-0.6923381649488253,0.5231800260234526,-0.91138887159896,-0.2675169239817856,-0.4114436305960237,-0.0052308233217574,-0.471990341938411,-0.6198769055565516,-0.7998438906886244,-1.0641983494074667,-1.0939360786569,-1.3302906570816966,-3.286475736500929,-0.8532227440038441,-0.7713142866079178,-0.5778637732373786,1.513599490561387
2017-04-01,1.429503401535143,1.6104337330233536,1.4933877422000474,1.4714337417955887,1.389006919496032,1.4780118382355525,1.4931860682216942,1.390362690480187,1.4461603714944131,1.4856326337905346,1.3331796189691614,1.7705878933451469,1.6383890750317684,1.2986555586121027,1.103237910571115,1.328259774514579,1.242310185034472,1.4593801030043074,1.318041053492525,1.217492395377728,1.2284070443890107,1.177483632376035,1.9198346767157488,1.095642568092747,5.724034106293927,1.0809739104385705,0.922493177352263,0.9586281513300504,2.2935797768674955,0.4369150195140661,1.6763490272435393,0.9760262483356218,1.193495599928659,1.3020162200347023,0.8284704901872306,1.5825874901911383,0.3084278068158657,-0.6108692505351102,0.8066713525741795,-0.9720388504643588,-0.0591974504073906,-0.3499508404271387,-0.0319077657292399,-0.5888685393593486,-0.4583831115506952,-0.5887321515370733,-1.0797081269731332,-1.2167226896124923,-1.2079463237850512,-3.217525743443041,-0.893938232477286,-0.8027527281102572,-0.5034018081848464,1.5449135722472382
2017-07-01,1.4873722405018128,1.6455161058299397,1.5194048852667374,1.5078537176216849,1.398055275407936,1.5073701409707752,1.5173952558056454,1.4231306325273805,1.5013318415702284,1.4962182907424948,1.3560174899258963,1.7322415072613573,1.6523097739885515,1.3159116822426091,1.169097671956291,1.234853492368026,1.227500599405509,1.529018020066389,1.340076194298123,1.2285489789016522,1.256477935964696,1.0966101094583032,1.592966826591833,1.0936302504266222,5.72405472647433,1.0759808494112222,0.9479521974244088,0.92669789279617,2.3225983249255577,0.5944188790215182,1.7812860981634726,1.1795505881340165,1.2017472579298207,1.2036236048410371,0.2088915715974724,1.542320424011609,0.0523443358553142,-0.4713716005916261,0.8206753653881889,-0.9720388504643588,-0.2571009503030658,-0.3460453992074239,-0.0721575146312669,-0.626187579962258,-0.6561968915594828,-0.6054214578189365,-1.1341776134917303,-1.2420878061370833,-1.078259013380151,-3.162861028792655,-0.9053604292832824,-0.7977582755474174,-0.705318461999615,1.561036075377557
2017-10-01,1.5476397376843585,1.6644677217203538,1.5673523457674887,1.5310770548557655,1.425283571368408,1.536133781298476,1.546509184775262,1.4423854991938627,1.5740144561431384,1.5341522329726351,1.3812416198445745,1.7507152925815972,1.6585105533711095,1.3363164582885507,1.239327367575071,1.3988392637985885,1.2833788228262282,1.6757795931719175,1.328645416803811,1.2624702248660191,1.2388537512394178,1.1891718435613647,1.7527959513214186,1.1175242040153792,5.754150625137689,1.086689880236243,0.9696594790409288,0.9507526137558822,2.3682876347458035,0.868013945321101,1.7193665786502683,0.9217530910560496,1.2105490264643934,1.2850746415086656,0.4511895784313808,1.563958861699989,0.0766131820481617,-0.6417416812603075,0.9191711637564424,-1.0933388081951558,-0.165961180614268,-0.315625794234148,-0.0682900471779194,-0.731618255577507,-0.5374913486418603,-0.407605266494801,-0.9528658074397108,-1.0568050133719766,-1.0595122479883523,-3.0314432984376114,-0.8953783941140011,-0.7832070606551541,-1.058876349807402,1.609372860214213
2018-01-01,1.5339228492176276,1.6890031092148825,1.5680249293150552,1.5137804788693012,1.4279670702921332,1.5656168279617275,1.5636179705790774,1.475100818595601,1.5340666838218788,1.5032710663875462,1.4032438733956742,1.7479161592854409,1.6595352269645738,1.3579557649011431,1.2783762980350457,1.415902087207744,1.3242312402062162,1.7138471996185745,1.3680536817078657,1.2904885235078187,1.269371266873637,1.22451464458891,1.656328434554197,1.141795775308796,5.832180722596621,1.0944300929700952,0.9886300567124392,0.9913180988424732,2.4084948181343075,1.0326462122631574,1.6291635734137422,0.8946165124162637,1.475702303568393,1.7101252201307786,0.5449815649385771,1.6131417176439646,0.4432986529355619,-0.7377892435164768,1.2095005867628057,-1.153988787060554,0.0137143653436476,-0.1509584164634176,-0.106435951324409,-0.6311356068283396,-0.2278825078683948,-0.2847711737288938,-0.8405874707912264,-0.9551065518578744,-0.9326131003736112,-2.8526738375573246,-0.9376731394641028,-0.8653904050877201,-0.8922009835890214,1.6462371966639326
2018-04-01,1.5714292504828933,1.7442947527336212,1.5873872882764708,1.5781107204185427,1.4225514987073828,1.5832193535072665,1.5948688345070885,1.4878581559446495,1.5511079588848964,1.519592492610896,1.419548195907703,1.767483408055352,1.6752269573007288,1.3733821595053883,1.3176586191323014,1.3858703656686189,1.360769323278372,1.75875540707867,1.3876272557681997,1.3077243088346893,1.2851911973700578,1.2609499749213275,1.6567263624224855,1.1608465563179315,5.870542387639112,1.1054311313585343,1.0033811209583077,0.9847902693353474,2.433261317150807,1.20712247042443,1.47089618749184,0.4604312541796887,1.7023478433336374,1.7512836973954142,0.7615714239635943,1.5118022101906716,0.3873937128243367,-0.7560840172795567,1.410735050897207,-1.153988787060554,-0.0982573517025896,0.0127044582226824,-0.1379998028379797,-0.6060735156267378,-0.5758685491319809,-0.184974711883164,-0.7959777916888401,-0.9259118150898796,-1.1056553898871513,-2.6296556760825407,-0.9008284905820684,-0.839944194343463,-1.028419408050662,1.672565571368203
2018-07-01,1.579420159034959,1.784691362795133,1.593500894268313,1.6099475123871183,1.435734541792108,1.6310052068192735,1.6299365713825444,1.5212748553947324,1.5708087353065574,1.5262930588243016,1.4332696033937506,1.764659664480042,1.6908064031196346,1.3847179568911123,1.2683478271242756,1.440187826718596,1.390680629506533,1.8856681609876165,1.3964384898582305,1.30016096281853,1.2861423041688762,1.273970320020415,1.7340536766761294,1.1746741164466536,5.917561182835221,1.1097432736771278,1.0246814365627586,1.0194457704979518,2.4391156510432754,1.2872321920704617,1.3474355298045788,0.9217530910560496,1.80191784988099,1.433791219754476,0.7187510529229083,1.5146280684592206,0.4009703985567409,-0.8555618496163035,1.703356664893584,-1.3359387236567493,-0.1451292332568285,0.1154236081904205,-0.1397548160417394,-0.5773330536407859,-0.4966573866648384,-0.1094935311992851,-0.7441358348406292,-0.8533144965253726,-1.144874837517027,-2.502175163852393,-0.9248696471029868,-0.822692077958234,-0.9316307309325744,1.6927839024926083
2018-10-01,1.564312740240411,1.8428475864892169,1.5937896313174522,1.6541050444416594,1.4808287189392468,1.6625996991532794,1.679820614954216,1.550023997424543,1.5583584481174353,1.5779336465989704,1.440994188739375,1.720140812537826,1.7211403068600384,1.39427137079771,1.2457783119122603,1.3670471897481031,1.378093271937456,1.580483949089175,1.4170364296831035,1.2525749093845686,1.3167541627962145,1.2644833152242525,1.844312886261681,1.152354205339693,5.940771427566101,1.1163472058311246,1.0504631559878157,1.012413954474087,2.4300426111609954,0.5842354398292262,1.1854949529146075,0.6096824366985112,1.8448264714870315,1.4974349490982286,0.9049470848590836,1.5214071134168412,0.3510702997287349,-0.7446497836776318,1.5608499317236766,-1.2146387659259523,-0.1451292332568285,0.164549905723851,-0.2311242901743312,-0.5372776259822751,-0.9437259117275136,-0.1606394674362834,-0.6528486684046436,-0.8214454546463549,-1.22729627889016,-2.4458778687410923,-0.8944787366599771,-0.8226452279486494,-0.5638826022242918,1.7125540081703512
